datetime,Global+AF8-active+AF8-power,Global+AF8-reactive+AF8-power,Voltage,Global+AF8-intensity,Sub+AF8-metering+AF8-1,Sub+AF8-metering+AF8-2,Sub+AF8-metering+AF8-3,sub+AF8-metering+AF8-4
2009+AC0-02+AC0-22,2238.478,175.828,347495.479999999,9409.99999999999,3816,8576,3983,15580.3999976
2009+AC0-02+AC0-23,2733.656,129.8,347386.87,11337.2,1212,3744,7133,17782.9666537
2009+AC0-02+AC0-24,1783.144,123.346,346878.61,7441.4,0,1602,12471,28133.9333775
2009+AC0-02+AC0-25,1169.844,113.07,347330.83,4914.00000000001,1092,274,14512,13605.0666954
2009+AC0-02+AC0-26,1156.852,112.6,346654.61,4842.8,0,268,7359,10772.4000585
2009+AC0-02+AC0-27,2028.918,202.116,346990.59,8500.99999999999,1154,246,6841,12171.8666943
2009+AC0-02+AC0-28,1630.75,212.588,349052.08,6961.40000000001,1145,5358,14831,17584.2999846
2009+AC0-03+AC0-01,2467.946,189.112,348685.84,10393.4,11178,2740,8006,12670.1666895
2009+AC0-03+AC0-02,1477.442,135.364,348828.26,6337.59999999998,1560,310,8834,18380.4333419
2009+AC0-03+AC0-03,1848.952,127.904,349772.19,7699.8,1159,268,6684,16070.0333586
2009+AC0-03+AC0-04,1842.13,129.434,349033.66,7772.00000000001,2214,2570,13024,16364.8666533
2009+AC0-03+AC0-05,1441.812,112.462,348018.629999999,6124.80000000001,0,271,8393,17525.1666682
2009+AC0-03+AC0-06,1783.474,128.956,346742.369999999,7579.60000000001,1144,265,9094,14665.1999662
2009+AC0-03+AC0-07,1696.466,149.866,349159.169999999,7107.80000000002,1055,811,12056,16259.5666803
2009+AC0-03+AC0-08,2357.166,194.186,348710.1,9909.79999999999,7253,5260,12113,14295.4333463
2009+AC0-03+AC0-09,1685.556,136.04,349174.52,7062.40000000002,2001,369,12691,14082.099978
2009+AC0-03+AC0-10,1836.21,114.902,348232.950000001,7690.60000000001,0,281,10336,15386.6000012
2009+AC0-03+AC0-11,2405.904,137.244,348222.49,10119.8,3476,7288,11610,18712.5000293
2009+AC0-03+AC0-12,1887.26,134.772,348477.73,7859.40000000001,0,364,10737,18597.4000408
2009+AC0-03+AC0-13,1445.52,138.684,349570.520000001,6006.79999999998,1082,311,13655,17435.3333452
2009+AC0-03+AC0-14,2149.028,155.25,348737.48,8908.00000000001,2196,280,10466,12233.0000202
2009+AC0-03+AC0-15,1942.062,177.752,348150.4,8202.59999999999,3478,5152,18036,15305.1333801
2009+AC0-03+AC0-16,1336.034,119.406,349069.78,5542.79999999998,0,306,8353,15384.7000251
2009+AC0-03+AC0-17,1931.91,234.992,348417.25,8134.99999999999,1110,3952,9273,12688.2333973
2009+AC0-03+AC0-18,1450.68,121.906,349690.49,6020.80000000002,1123,375,12320,14816.4999629
2009+AC0-03+AC0-19,1191.532,116.412,349597.84,4931.79999999999,0,314,12101,10578.9999973
2009+AC0-03+AC0-20,1463.906,130.038,349799.740000001,6073.59999999997,1083,308,9458,10086.8666635
2009+AC0-03+AC0-21,1930.022,197.656,349319.119999999,8167.4,5420,682,10618,12389.4333369
2009+AC0-03+AC0-22,1689.17,130.28,347799.76,7128.80000000003,2017,3778,10266,15799.0333647
2009+AC0-03+AC0-23,1296.45,120.122,348557.26,5456.79999999998,1078,310,9015,13342.8333902
2009+AC0-03+AC0-24,1661.712,146.836,349177.1,7047.8,1710,352,5999,14220.5000158
2009+AC0-03+AC0-25,1838.774,194.036,350082.81,7708.40000000001,2780,3315,10149,15484.1999435
2009+AC0-03+AC0-26,1211.004,119.75,349827.49,5042.4,0,312,10287,14264.2333626
2009+AC0-03+AC0-27,1713.926,181.074,349385.25,7221.8,1103,526,8596,11275.4000062
2009+AC0-03+AC0-28,2260.976,276.7,348675.29,9508.80000000002,4527,327,9947,16989.4333205
2009+AC0-03+AC0-29,2216.65,137.094,349269.94,9242.40000000002,1611,4024,12225,20603.9333549
2009+AC0-03+AC0-30,1477.452,131.324,349529.07,6198.80000000001,1085,295,9502,21807.1666865
2009+AC0-03+AC0-31,1823.482,137.988,348721.78,7645,2202,2711,9901,13343.2000351
2009+AC0-04+AC0-01,1641.13999999999,143.048,349784.69,6923.4,2807,2364,12958,12520.3666993
2009+AC0-04+AC0-02,1644.334,124.762,348825.08,6856.40000000002,1128,324,7309,14872.3333494
2009+AC0-04+AC0-03,1363.26,132.598,348209.12,5735.39999999998,0,326,13500,12453.5666564
2009+AC0-04+AC0-04,2191.232,199.728000000001,347688.94,9210.99999999998,2699,4172,8556,13839.000011
2009+AC0-04+AC0-05,1375.716,183.012,348931.74,5921.4,3832,357,16251,13398.5332507
2009+AC0-04+AC0-06,1452.634,131.54,348913.650000001,6084.79999999999,799,333,6503,12236.5999953
2009+AC0-04+AC0-07,1440.092,152.732,348464.76,6092.99999999998,1103,338,10141,12937.5666591
2009+AC0-04+AC0-08,1534.6,161.35,348854.009999999,6520.19999999999,2131,2827,9121,13439.5333623
2009+AC0-04+AC0-09,1890.472,176.936,348907.429999999,7868.99999999999,2682,366,7968,12650.666655
2009+AC0-04+AC0-10,1842.114,165.792,348529.66,7674.00000000002,2057,2822,13482,14977.8666554
2009+AC0-04+AC0-11,2462.446,253.666,346995.73,10332.4,3661,4286,13828,11994.89996
2009+AC0-04+AC0-12,2141.012,281.67,346180.75,9119.20000000004,7498,1504,18233,14860.7667267
2009+AC0-04+AC0-13,1602.718,200.264,347223.27,6830.80000000001,1015,5651,12470,14211.533347
2009+AC0-04+AC0-14,1501.538,188.58,347748.949999999,6386.40000000002,888,2341,6246,13799.9666881
2009+AC0-04+AC0-15,1216.062,190.886,347501.82,5199.80000000003,1880,463,9478,12318.6333765
2009+AC0-04+AC0-16,1564.524,179.016,346285.5,6658.80000000002,2896,397,5278,12646.7000039
2009+AC0-04+AC0-17,2042.81,171.198,347511.93,8592.39999999999,0,5224,9809,12973.3999911
2009+AC0-04+AC0-18,1512.266,146.958,347106.599999999,6376.40000000003,1028,2613,7655,21167.8333401
2009+AC0-04+AC0-19,1286.468,153.604,349428.29,5397.80000000001,2201,376,10699,10864.4333311
2009+AC0-04+AC0-20,1486.51,169.502,348342.56,6240,0,2644,8088,10776.1333565
2009+AC0-04+AC0-21,1894.598,182.732,346533.79,7970.80000000001,1925,375,10476,11655.1667168
2009+AC0-04+AC0-22,1496.198,203.908,347435.79,6296.79999999998,1024,1203,7380,21896.6333582
2009+AC0-04+AC0-23,1141.46,175.454,347752.28,4899.20000000001,1068,395,13265,9444.63337529998
2009+AC0-04+AC0-24,1194.048,180.82,348177.72,5083.00000000002,0,383,5511,12050.3333345
2009+AC0-04+AC0-25,2022.284,235.592,346332,8547.99999999999,2007,3901,9677,9840.800027
2009+AC0-04+AC0-26,1781.626,229.618,348285.49,7548.59999999999,3053,3017,13225,14571.7333072
2009+AC0-04+AC0-27,1351.628,160.408,347041.77,5766.00000000003,995,376,10561,13062.7667237
2009+AC0-04+AC0-28,1706.386,160.366,348465.779999999,7285,2068,371,7021,14135.1333108
2009+AC0-04+AC0-29,1664.68,141.616,348748.62,6996.2,1043,2492,11469,14531.7666909
2009+AC0-04+AC0-30,1834.762,138.056,348342.24,7666.39999999999,1027,363,9372,14837.6666558
2009+AC0-05+AC0-01,1512.802,190.462,347433.250000001,6370.79999999997,1067,1052,15305,13884.3666322
2009+AC0-05+AC0-02,1393.91,179.62,348311.38,5871.6,1430,374,11709,11385.3667023
2009+AC0-05+AC0-03,1608.878,179.698,348575.52,6857.19999999999,3207,2593,9760,11667.8333231
2009+AC0-05+AC0-04,1667.882,146.055999999999,347666.73,6971.59999999998,1007,411,7226,13788.63330277
2009+AC0-05+AC0-05,1731.47399999999,141.914,346778.63,7282.39999999998,1049,5539,11374,15006.0333838999
2009+AC0-05+AC0-06,1349.902,146.378,346891.27,5716.39999999999,1038,1797,10166,12103.8999731
2009+AC0-05+AC0-07,1012.648,135.008,347289.86,4280.79999999999,0,374,9058,10605.366675
2009+AC0-05+AC0-08,1857.156,154.882,346787.73,7801.60000000002,2226,848,7992,8511.46667869998
2009+AC0-05+AC0-09,1261.352,182.984,347866.89,5420.80000000002,2090,382,15426,12452.5999982
2009+AC0-05+AC0-10,1967.248,205.226,347141.34,8412.60000000001,4300,6671,6605,11945.5332879
2009+AC0-05+AC0-11,1517.176,158.44,345961.91,6380.59999999999,1035,457,8693,13123.4667106
2009+AC0-05+AC0-12,1625.956,150.022,346142.56,6867.19999999998,0,2713,11009,12785.2667046
2009+AC0-05+AC0-13,1246.398,171.566,346515.81,5338.6,1419,553,11335,13051.2666714
2009+AC0-05+AC0-14,1606.984,151.91,345685.71,6920.19999999999,0,4065,7127,11674.299939
2009+AC0-05+AC0-15,1422.226,140.546,346978.369999999,6023.20000000001,1382,494,11499,11219.0666231
2009+AC0-05+AC0-16,2007.378,186.502,345583.81,8475,1705,4820,12195,9632.76667579999
2009+AC0-05+AC0-17,1543.764,226.46,346033.05,6631.80000000001,2555,1926,12265,14666.29997893
2009+AC0-05+AC0-18,1209.906,154.56,346980.49,5066.2,763,374,7168,14080.3999947
2009+AC0-05+AC0-19,1617.344,188.884,347029.83,6770.20000000002,3253,792,8971,10057.0999848
2009+AC0-05+AC0-20,1307.162,182.382000000001,347500.38,5528.79999999997,1061,1889,10981,11929.7333475
2009+AC0-05+AC0-21,1575.15,212.396,347067.51,6636.20000000002,1553,1278,9470,9366.0333187
2009+AC0-05+AC0-22,1074.806,237.242000000001,348431.81,4609.39999999999,982,1207,12563,10858.4999857
2009+AC0-05+AC0-23,1530.598,193.25,346418.52,6472.00000000002,480,1844,8078,7646.43336110001
2009+AC0-05+AC0-24,1287.786,177.2,348505.869999999,5429.59999999999,45,446,12579,10606.9666517
2009+AC0-05+AC0-25,1354.096,183.162,343340.5,5762.60000000001,920,966,10256,10716.0999917
2009+AC0-05+AC0-26,1338.644,126.464,333795.34,5816.40000000002,1191,860,9930,10752.2666596
2009+AC0-05+AC0-27,1544.292,124.902,332845.88,6729.8,1052,2355,10102,10157.7333202
2009+AC0-05+AC0-28,1179.736,128.786,336531.4,5058.59999999998,1502,421,11076,11255.1999833
2009+AC0-05+AC0-29,1242.846,147.15,347844.530000001,5232.19999999999,1005,434,9049,8690.2666713
2009+AC0-05+AC0-30,1659.106,233.688,347275.31,7060.4,2787,1707,10112,9163.09997539999
2009+AC0-05+AC0-31,956.890000000001,200.616,347696.85,4156.79999999999,1466,458,11557,11600.76672
2009+AC0-06+AC0-01,1443.26,229.876000000001,347521.14,6208.20000000001,2789,461,5720,8304.16665332001
2009+AC0-06+AC0-02,1090.638,223.696,347947.63,4849.6,0,506,11361,9443.33331704001
2009+AC0-06+AC0-03,1356.578,200.926,346184.53,5870.39999999999,940,1370,7892,9779.3000051
2009+AC0-06+AC0-04,1035.66,164.662,345614.690000001,4440.2,1906,455,11577,8722.63330019999
2009+AC0-06+AC0-05,1230.36,156.95,345403.02,5256.00000000001,0,456,6905,7994.999987005
2009+AC0-06+AC0-06,1475.45,233.496,346437.85,6356.60000000002,1769,2732,12515,7535.0000087
2009+AC0-06+AC0-07,1207.392,218.930000000001,347066.729999999,5225.59999999999,2077,1641,10611,9478.8333539
2009+AC0-06+AC0-08,1178.776,129.36,345693.209999999,5100.59999999996,1024,432,6034,10371.1999975
2009+AC0-06+AC0-09,1332.85,154.396,346929.86,5699.19999999997,1000,414,8551,9639.26661959999
2009+AC0-06+AC0-10,1602.996,159.208,346631.16,6816.8,1032,4745,10695,10105.1666551
2009+AC0-06+AC0-11,1300.65,159.932,347293.519999999,5548.79999999999,0,472,9889,11050.6000008
2009+AC0-06+AC0-12,1101.732,152.704,346949.77,4703.00000000001,1009,460,10610,10595.5000355
2009+AC0-06+AC0-13,1101.87,154.292,346965.18,4702.00000000001,1009,465,7137,9756.20001939999
2009+AC0-06+AC0-14,1101.87,154.292,346965.18,4702.00000000001,1009,465,7143,9747.50002209999
2009+AC0-06+AC0-15,1089.938,202.02,347074.89,4695.2,916,509,7143,9747.50002209999
2009+AC0-06+AC0-16,1508.792,212.187999999999,346796.9,6458.2,2983,1221,7737,9003.63328914001
2009+AC0-06+AC0-17,988.016,192.86,347465.53,4260.79999999999,975,611,13691,7251.53336248001
2009+AC0-06+AC0-18,1165.7,165.954,347466.56,4906.8,0,461,7193,7687.9333318
2009+AC0-06+AC0-19,1086.866,164.26,347497.32,4620.2,969,475,11223,7744.33335934
2009+AC0-06+AC0-20,1107.1,179.056,347737.8,4679.19999999995,0,2657,7737,8933.43333992
2009+AC0-06+AC0-21,855.142000000001,161.526,347452.93,3646.39999999999,1039,412,9159,6635.66664087
2009+AC0-06+AC0-22,1094.098,162.124,347331.3,4633.99999999999,0,449,6002,6799.36664289999
2009+AC0-06+AC0-23,1039.214,163.872,347347.1,4428.19999999999,1010,1261,11148,6637.96666674501
2009+AC0-06+AC0-24,1534.874,194.322,346373.54,6503.20000000001,3059,1239,8186,6863.23332152001
2009+AC0-06+AC0-25,771.362000000002,183.966,347296.25,3331.99999999999,0,495,14275,7008.23338063001
2009+AC0-06+AC0-26,1277.322,238.866,346378.71,5531,1826,538,6224,6137.03334141
2009+AC0-06+AC0-27,1709.052,271.624,348212.37,7240.59999999998,2663,2432,9952,8972.69999223001
2009+AC0-06+AC0-28,1059.394,277.824,348247.34,4620.99999999999,0,1421,13468,9921.19996235001
2009+AC0-06+AC0-29,1010.134,236.026,348327.110000001,4358.00000000001,1794,598,6742,9493.56667965002
2009+AC0-06+AC0-30,1192.446,283.15,348398.79,5244.79999999998,582,1034,6462,7981.56668635999
2009+AC0-07+AC0-01,1218.342,265.742,348205.39,5251.60000000001,989,590,8989,9269.09999056
2009+AC0-07+AC0-02,1242.578,276.318,348432.11,5349.59999999999,637,603,9747,8979.7000413
2009+AC0-07+AC0-03,864.148000000002,245.996,348369.62,3794.6,856,642,8032,11437.6333496
2009+AC0-07+AC0-04,1238.568,373.902000000001,347252.35,5535.6,2084,2329,7371,5533.46666815
2009+AC0-07+AC0-05,1410.736,383.148000000001,347680.19,6206.80000000002,3215,1438,6791,9438.79998145
2009+AC0-07+AC0-06,954.260000000001,270.972,348139.399999999,4178.60000000001,429,755,8014,10845.26671275
2009+AC0-07+AC0-07,1110.136,256.638,347963.05,4901.39999999997,1292,3619,7142,7578.33329339
2009+AC0-07+AC0-08,1234.4,221.196,347909.4,5315.00000000002,0,3514,5704,7887.26662875
2009+AC0-07+AC0-09,846.252000000002,194.652,349331.219999999,3761.00000000002,0,656,9308,7751.33334550001
2009+AC0-07+AC0-10,1193.802,218.106,348833.39,5083.19999999999,988,2624,4783,8665.20003179998
2009+AC0-07+AC0-11,993.968,249.472,348789.299999999,4346.20000000003,981,683,7494,8790.69998513999
2009+AC0-07+AC0-12,513.478,191.48,348919.109999999,2305.39999999998,0,589,7756,7146.13335182999
2009+AC0-07+AC0-13,496.746000000001,196.526,349268.42,2249.99999999998,0,594,4060,3908.96665915999
2009+AC0-07+AC0-14,911.429999999999,266.574,348775.76,4053.99999999999,2303,618,3881,3804.10000296999
2009+AC0-07+AC0-15,718.073999999997,189.692,348374.73,3121.19999999998,878,932,6155,6114.500039675
2009+AC0-07+AC0-16,599.554000000004,259.326,348648.45,2701.59999999999,0,1724,5820,4337.89999596
2009+AC0-07+AC0-17,731.808000000004,179.134,347896.25,3161.2,0,626,3902,4366.56660397
2009+AC0-07+AC0-18,966.409999999999,218.338,348489.04,4154.19999999999,0,663,6670,4900.79996420999
2009+AC0-07+AC0-19,1203.644,259.25,348547.11,5077.19999999996,0,598,5389,10054.83334113
2009+AC0-07+AC0-20,662.486000000003,217.864,348252.28,2948.99999999998,914,784,5058,14404.73332343
2009+AC0-07+AC0-21,813.762000000001,266.7,349232.94,3600.79999999997,0,981,4948,4395.43336008999
2009+AC0-07+AC0-22,739.532000000001,238.48,348594.359999999,3257.99999999998,0,681,7795,4786.70001858001
2009+AC0-07+AC0-23,1030,218.909999999999,348398.38,4396,926,622,3965,7679.53336006001
2009+AC0-07+AC0-24,561.738,208.536,348121.189999999,2529.39999999998,0,630,9064,6554.66665046998
2009+AC0-07+AC0-25,536.688000000002,195.46,348619.78,2422.39999999998,0,577,4128,4604.30000330999
2009+AC0-07+AC0-26,543.016000000002,239.798,349426.66,2472.99999999998,0,1019,3716,4651.80001445002
2009+AC0-07+AC0-27,688.565999999999,321.949999999999,349240.450000001,3142.19999999999,0,2062,3799,4232.26669204999
2009+AC0-07+AC0-28,902.849999999999,252.766,348798.829999999,3985.99999999999,0,4899,5202,4212.09997324999
2009+AC0-07+AC0-29,902.000000000002,185.468,347760.68,3904.39999999998,869,749,4353,5795.49995254
2009+AC0-07+AC0-30,792.326,198.206,349112.18,3471.4,0,2304,7549,5866.33332519001
2009+AC0-07+AC0-31,975.83,228.246,348294.329999999,4323.2,865,3423,4040,6861.43331776001
2009+AC0-08+AC0-01,706.966,242.662,347764.33,3178.59999999997,0,844,6302,5673.83333914002
2009+AC0-08+AC0-02,489.723999999999,205.492,346955.9,2258.59999999997,0,637,6248,4690.766643195
2009+AC0-08+AC0-03,500.298,197.3,348364.9,2254.39999999998,0,605,3539,3986.06665733002
2009+AC0-08+AC0-04,508.891999999999,196.38,348878.14,2317.59999999997,0,607,3811,3922.29999000001
2009+AC0-08+AC0-05,518.651999999999,207.894,348922.91,2367.99999999998,0,620,3871,4003.53330242
2009+AC0-08+AC0-06,532.672000000001,214.785999999999,347369.4,2415.39999999999,0,659,4042,3982.19999326001
2009+AC0-08+AC0-07,539.296,221.29,347555.229999999,2441.99999999999,0,668,4193,4025.86667124
2009+AC0-08+AC0-08,526.472,214.067999999999,348087.020000001,2389.99999999998,0,646,4232,4088.2666464
2009+AC0-08+AC0-09,998.234,284.326,348551.159999999,4402.40000000001,1984,2380,4093,4035.53332869
2009+AC0-08+AC0-10,1069.358,298.248,347081.039999999,4719,0,3719,5154,7119.23330763002
2009+AC0-08+AC0-11,950.953999999999,307.45,348251.75,4246.2,857,1467,6012,8091.6333441
2009+AC0-08+AC0-12,824.436000000001,272.552,348203.92,3678.19999999999,912,689,6577,6948.23334121
2009+AC0-08+AC0-13,1015.51,267.762,347648.69,4474.79999999999,1215,4092,4991,7148.60000646001
2009+AC0-08+AC0-14,748.675999999999,241.328,347298.59,3287.8,429,850,4541,7077.16665690001
2009+AC0-08+AC0-15,1514.062,384.761999999999,346890.740000001,6632.39999999998,3437,1852,4647,6551.93334475
2009+AC0-08+AC0-16,1217.712,409.052,346350.02,5463.99999999997,1604,1094,8922,11023.36669036
2009+AC0-08+AC0-17,785.908,251.462,347357.44,3480.59999999998,1,813,5691,11906.20002395
2009+AC0-08+AC0-18,1080.598,246.724000000001,346790.14,4691.80000000001,2306,1440,6261,6023.46667614001
2009+AC0-08+AC0-19,880.741999999998,262.994,347819.860000001,3925.39999999999,896,812,6324,7939.96671125
2009+AC0-08+AC0-20,775.722,260.89,347163.29,3489.59999999998,0,883,6044,6927.03336184
2009+AC0-08+AC0-21,1161.746,262.362,346480.93,5044.79999999997,3043,887,6138,5907.69998007001
2009+AC0-08+AC0-22,1548.738,417.833999999999,347217.46,6855.39999999998,4544,3203,7527,7905.43334826499
2009+AC0-08+AC0-23,1066.708,371.828,347839.88,4795.79999999999,949,819,8549,9516.30002453001
2009+AC0-08+AC0-24,1252.254,285.103999999999,347134.37,5431.39999999996,2279,737,6994,9016.46665899998
2009+AC0-08+AC0-25,943.61,276.826,347774.2,4160.39999999998,1140,755,8247,9607.89999294999
2009+AC0-08+AC0-26,1136.546,269.214,348159.54,4943.19999999997,2131,1516,6291,7540.83331805
2009+AC0-08+AC0-27,749.465999999998,251.206,347958.9,3337.39999999998,0,664,7860,7435.43335936
2009+AC0-08+AC0-28,1118.842,246.889999999999,346859.19,4855.99999999998,1778,1125,4283,7544.0999854
2009+AC0-08+AC0-29,1388.414,315.52,347004.47,6024.20000000001,905,1483,7485,8259.36666008
2009+AC0-08+AC0-30,1668.342,294.084,347157.01,7171.60000000001,2653,1363,11707,9045.23333412001
2009+AC0-08+AC0-31,1265.522,219.318,343789.780000001,5504.2,960,678,10648,13141.7000043
2009+AC0-09+AC0-01,980.535999999999,217.072,347358.39,4311.39999999998,0,697,9974,9480.0333324
2009+AC0-09+AC0-02,1222.814,207.858,348217.59,5239,947,659,6073,9572.2667264
2009+AC0-09+AC0-03,1251.188,213.438,347515.3,5417.4,3319,3099,9921,8853.2333403
2009+AC0-09+AC0-04,1024.388,181.064,348498.54,4401,0,636,5011,9424.13331030002
2009+AC0-09+AC0-05,1513.866,270.068,346838.799999999,6524.40000000001,2988,2248,8095,8342.1333956
2009+AC0-09+AC0-06,1228.63,220.532000000001,348278.860000001,5277.79999999999,995,588,10433,9562.10002639999
2009+AC0-09+AC0-07,1221.458,201.492,348064.73,5240.99999999999,2196,577,9031,9863.16665269998
2009+AC0-09+AC0-08,1086.254,200.204,347546.31,4642.99999999999,1002,577,8299,9285.63331945
2009+AC0-09+AC0-09,1521.344,223.572,347484.250000001,6467.40000000002,964,3832,8533,7992.23333798999
2009+AC0-09+AC0-10,1112.354,202.392,347369.690000001,4765.2,928,600,10671,9888.73333880499
2009+AC0-09+AC0-11,1214.146,183.378,347255.99,5134.4,0,631,6508,10503.23328997
2009+AC0-09+AC0-12,2064.358,325.195999999999,346618.15,8845.19999999999,9583,1202,11693,7911.76665127001
2009+AC0-09+AC0-13,1572.014,271.444,345960.229999999,6753.40000000001,4146,612,12601,11019.96664211
2009+AC0-09+AC0-14,1574.858,239.666,347726.82,6706.79999999999,2843,603,10189,11253.23331568
2009+AC0-09+AC0-15,1456.806,184.276,347029.029999999,6170.40000000002,1769,560,9091,13710.6333306
2009+AC0-09+AC0-16,1743.162,197.746,345933.06,7415.60000000002,1035,3470,8644,13307.0999622
2009+AC0-09+AC0-17,1223.426,167.282,347559.340000001,5199.59999999998,0,563,13384,11163.6999918
2009+AC0-09+AC0-18,1374.032,169.212,347182.849999999,5815.60000000001,1993,652,9710,10117.4333908
2009+AC0-09+AC0-19,2135.71,263.492,346109.78,9013.6,1607,4050,9151,11104.533341
2009+AC0-09+AC0-20,2035.328,295.694,347465.44,8674.6,4532,2466,14845,15093.16666683
2009+AC0-09+AC0-21,1417.868,214.166,347403.87,6049.79999999998,921,604,11935,14989.13329765
2009+AC0-09+AC0-22,1246.536,207.256,347302.119999999,5326.80000000001,937,597,10844,11262.1333211
2009+AC0-09+AC0-23,1636.61,235.964,346675.11,6947.60000000001,2085,978,8502,10739.6000211
2009+AC0-09+AC0-24,1426.258,224.076,346157.62,6098.39999999998,1051,621,12884,11329.83334012
2009+AC0-09+AC0-25,1161.016,207.896,347649.01,5016.4,0,594,10374,11724.96667563
2009+AC0-09+AC0-26,1556.254,288.042,347297.05,6602.8,1943,571,9694,9062.26667889001
2009+AC0-09+AC0-27,1410.472,230.484,347359.399999999,6048.8,1817,4571,14581,8842.56664766
2009+AC0-09+AC0-28,1299.456,193.198,348085.929999999,5465.40000000003,0,603,8554,8565.86668614001
2009+AC0-09+AC0-29,1146.398,199.878,346892.18,4887.2,1031,603,10797,10257.59998073
2009+AC0-09+AC0-30,1777.568,212.37,346683.299999999,7544.99999999998,970,8080,7322,10150.63333113
2009+AC0-10+AC0-01,1287.252,185.416,347802.51,5452.80000000005,950,602,9232,11344.133316865
2009+AC0-10+AC0-02,1152.668,183.156,346692.79,4876.00000000001,0,570,9433,10469.19997485
2009+AC0-10+AC0-03,1716.74,255.396,346516.35,7272.6,3644,920,10142,8499.13330393998
2009+AC0-10+AC0-04,1621.106,225.21,346606.36,6933.79999999999,3189,3499,14480,9568.33334471999
2009+AC0-10+AC0-05,1275.522,161.54,347357.55,5326.00000000001,984,542,8980,11350.43333415
2009+AC0-10+AC0-06,1428.448,179.276,347299.27,6006.20000000001,1,543,7983,11749.7000046
2009+AC0-10+AC0-07,1821.834,207.422,347345.22,7688.2,734,4334,8806,14457.4667016
2009+AC0-10+AC0-08,1577.166,186.614,347140.48,6600.79999999999,2091,619,9908,15387.899961
2009+AC0-10+AC0-09,1351.862,188.418,346766.62,5693.19999999999,0,559,11568,12008.1000329
2009+AC0-10+AC0-10,2012.756,255.622,345256.41,8535.20000000002,4510,570,10718,11254.0333949
2009+AC0-10+AC0-11,1939.724,268.814,346532.94,8275.80000000001,4111,6454,14811,13654.9333917
2009+AC0-10+AC0-12,1351.604,157.714,345922.31,5714.79999999998,997,515,8666,13097.733314
2009+AC0-10+AC0-13,1449.1,165.392,345956.09,6119.59999999997,983,530,9420,11594.7333233
2009+AC0-10+AC0-14,1711.224,175.09,345253.63,7206.60000000001,2001,3131,9530,13108.66668671
2009+AC0-10+AC0-15,1489.976,139.632000000001,347215.87,6227.00000000002,1629,463,10013,13375.3999939
2009+AC0-10+AC0-16,1516.86,145.384,345954.24,6357.80000000002,0,482,9641,13099.9333813
2009+AC0-10+AC0-17,2742.08,261.152,344002.41,11585.6,5490,4364,11136,13662.9999878
2009+AC0-10+AC0-18,1556.164,142.644,346681.210000001,6480.80000000002,712,499,18326,17521.3332978
2009+AC0-10+AC0-19,1369.108,134.358,348854.75,5692.40000000001,1104,457,11144,13581.0666864
2009+AC0-10+AC0-20,1722.808,151.558,349239.61,7164.00000000001,760,450,8227,13030.4666691
2009+AC0-10+AC0-21,1969.506,192.17,348922.1,8227.2,2031,5916,11005,16498.4666837
2009+AC0-10+AC0-22,1399.71,155.85,349076.1,5820.99999999997,0,492,8569,16309.0999625
2009+AC0-10+AC0-23,1757.45,196.704,347178.65,7408.6,3180,495,11074,11762.499998
2009+AC0-10+AC0-24,2614.408,218.464,345446.19,11028.2,6202,518,11696,13919.8333314
2009+AC0-10+AC0-25,2406.536,243.182,345492.79,10181.2,3010,6181,15941,20912.4666753
2009+AC0-10+AC0-26,1112.344,160.216,347803.82,4664.40000000001,475,468,13691,17226.9333939
2009+AC0-10+AC0-27,1116.756,173.798,347389.58,4708.80000000001,579,449,5788,11808.0666479
2009+AC0-10+AC0-28,1268.708,164.972,347627.74,5312.79999999999,1044,463,8367,9217.6000041
2009+AC0-10+AC0-29,1981.44,251.842,346099.479999999,8428.79999999999,765,4125,9318,10320.1333683
2009+AC0-10+AC0-30,1493.358,168.534,347731.68,6266.99999999999,1779,2005,5677,22456.9999539
2009+AC0-10+AC0-31,1875.942,171.058,346347.45,7851.79999999998,1773,2514,8828,12277.3000406
2009+AC0-11+AC0-01,1843.168,221.902,346930.8,7759.19999999998,1970,470,14637,12341.7000157
2009+AC0-11+AC0-02,1504.226,170.082,347449.83,6337.00000000001,1881,471,12215,16064.4666338
2009+AC0-11+AC0-03,2266.688,241.762,347244.380000001,9549.8,2009,3951,7490,15228.4333521
2009+AC0-11+AC0-04,1801.8,172.428,348592.51,7532.40000000001,1075,4008,9025,22793.1333045
2009+AC0-11+AC0-05,1560.466,159.064,347998.000000001,6535.59999999999,1105,532,12246,12701.0000308
2009+AC0-11+AC0-06,1390.45,169.354,349298.15,5804.59999999998,0,442,9868,14502.7666679
2009+AC0-11+AC0-07,1557.176,197.68,348305.16,6495.00000000001,2187,408,11326,11406.1666876
2009+AC0-11+AC0-08,2508.002,226.688,350280.57,10429.6,4941,2075,10014,13343.9333263
2009+AC0-11+AC0-09,1409.268,177.874,350748.229999999,5909.80000000001,1125,467,14871,19913.0333735
2009+AC0-11+AC0-10,1606.184,167.302,349201.41,6693.39999999999,1118,432,7640,14255.7999872
2009+AC0-11+AC0-11,2040.48,223.068,349014.75,8603.60000000001,2338,5105,11788,13431.733336
2009+AC0-11+AC0-12,1463.066,153.197999999999,348777.61,6124.80000000001,1486,429,11214,15351.0000213
2009+AC0-11+AC0-13,1532.926,156.932,347379.42,6417.20000000001,1856,407,9403,13066.4333227
